ImageId,Label
7076,6
7077,9
7078,2
7079,5
7080,7
7081,0
7082,2
7083,0
7084,0
7085,5
7086,7
7087,0
7088,7
7089,8
7090,7
7091,2
7092,9
7093,3
7094,5
7095,3
7096,7
7097,2
7098,7
7099,6
7100,4
7101,0
7102,9
7103,7
7104,8
7105,0
7106,0
7107,7
7108,2
7109,3
7110,5
7111,6
7112,0
7113,1
7114,9
7115,1
7116,3
7117,0
7118,5
7119,8
7120,9
7121,8
7122,8
7123,9
7124,7
7125,7
7126,4
7127,2
7128,9
7129,4
7130,0
7131,3
7132,3
7133,7
7134,1
7135,1
7136,9
7137,2
7138,7
7139,9
7140,3
7141,5
7142,6
7143,1
7144,8
7145,2
7146,3
7147,1
7148,9
7149,8
7150,8
7151,2
7152,4
7153,8
7154,8
7155,7
7156,1
7157,2
7158,0
7159,7
7160,6
7161,7
7162,2
7163,7
7164,1
7165,5
7166,2
7167,9
7168,9
7169,3
7170,6
7171,6
7172,6
7173,2
7174,1
7175,9
7176,5
7177,7
7178,4
7179,5
7180,1
7181,5
7182,9
7183,5
7184,5
7185,7
7186,9
7187,6
7188,6
7189,3
7190,5
7191,2
7192,0
7193,7
7194,1
7195,7
7196,3
7197,4
7198,0
7199,1
7200,2
7201,5
7202,7
7203,7
7204,7
7205,0
7206,8
7207,6
7208,3
7209,8
7210,9
7211,2
7212,1
7213,3
7214,1
7215,1
7216,7
7217,3
7218,9
7219,9
7220,8
7221,7
7222,1
7223,8
7224,4
7225,8
7226,3
7227,7
7228,6
7229,4
7230,4
7231,7
7232,4
7233,5
7234,8
7235,1
7236,7
7237,1
7238,3
7239,7
7240,2
7241,1
7242,4
7243,8
7244,3
7245,5
7246,6
7247,7
7248,6
7249,1
7250,6
7251,4
7252,9
7253,7
7254,1
7255,1
7256,5
7257,2
7258,6
7259,4
7260,6
7261,6
7262,0
7263,2
7264,2
7265,5
7266,3
7267,4
7268,3
7269,5
7270,9
7271,5
7272,5
7273,4
7274,3
7275,8
7276,3
7277,1
7278,0
7279,9
7280,3
7281,4
7282,8
7283,3
7284,6
7285,5
7286,0
7287,8
7288,1
7289,7
7290,3
7291,2
7292,4
7293,8
7294,7
7295,7
7296,1
7297,0
7298,9
7299,3
7300,9
7301,1
7302,6
7303,8
7304,4
7305,4
7306,6
7307,0
7308,7
7309,5
7310,5
7311,3
7312,9
7313,1
7314,1
7315,2
7316,2
7317,7
7318,3
7319,4
7320,0
7321,3
7322,6
7323,6
7324,2
7325,1
7326,1
7327,8
7328,8
7329,8
7330,2
7331,3
7332,5
7333,7
7334,1
7335,6
7336,5
7337,3
7338,0
7339,0
7340,8
7341,6
7342,9
7343,4
7344,0
7345,5
7346,1
7347,7
7348,3
7349,4
7350,3
7351,4
7352,5
7353,8
7354,0
7355,2
7356,3
7357,6
7358,1
7359,3
7360,6
7361,5
7362,4
7363,7
7364,4
7365,2
7366,2
7367,3
7368,6
7369,9
7370,2
7371,2
7372,5
7373,9
7374,5
7375,7
7376,2
7377,3
7378,2
7379,9
7380,1
7381,9
7382,3
7383,2
7384,3
7385,6
7386,4
7387,0
7388,8
7389,1
7390,3
7391,4
7392,2
7393,6
7394,4
7395,1
7396,6
7397,9
7398,3
7399,5
7400,2
7401,8
7402,3
7403,7
7404,7
7405,2
7406,9
7407,0
7408,9
7409,8
7410,2
7411,1
7412,4
7413,2
7414,4
7415,0
7416,6
7417,9
7418,0
7419,9
7420,6
7421,5
7422,4
7423,8
7424,8
7425,2
7426,8
7427,9
7428,4
7429,1
7430,2
7431,4
7432,4
7433,8
7434,4
7435,7
7436,3
7437,5
7438,3
7439,4
7440,7
7441,1
7442,6
7443,4
7444,7
7445,1
7446,6
7447,5
7448,3
7449,2
7450,3
7451,2
7452,8
7453,3
7454,2
7455,1
7456,5
7457,8
7458,0
7459,4
7460,9
7461,3
7462,9
7463,4
7464,8
7465,9
7466,9
7467,8
7468,2
7469,8
7470,0
7471,2
7472,0
7473,0
7474,6
7475,6
7476,2
7477,6
7478,6
7479,0
7480,9
7481,1
7482,3
7483,5
7484,0
7485,5
7486,1
7487,3
7488,4
7489,7
7490,5
7491,0
7492,7
7493,8
7494,4
7495,3
7496,1
7497,0
7498,6
7499,5
7500,3
7501,9
7502,7
7503,8
7504,3
7505,9
7506,9
7507,7
7508,2
7509,2
7510,8
7511,4
7512,3
7513,3
7514,3
7515,3
7516,4
7517,8
7518,8
7519,6
7520,7
7521,8
7522,1
7523,9
7524,3
7525,0
7526,4
7527,1
7528,8
7529,7
7530,7
7531,3
7532,3
7533,6
7534,2
7535,6
7536,5
7537,5
7538,7
7539,3
7540,1
7541,7
7542,7
7543,4
7544,5
7545,7
7546,3
7547,5
7548,2
7549,2
7550,6
7551,1
7552,7
7553,8
7554,9
7555,7
7556,0
7557,2
7558,2
7559,7
7560,8
7561,8
7562,0
7563,3
7564,5
7565,5
7566,5
7567,2
7568,9
7569,7
7570,6
7571,6
7572,1
7573,5
7574,1
7575,7
7576,7
7577,7
7578,3
7579,1
7580,2
7581,3
7582,8
7583,4
7584,2
7585,7
7586,0
7587,6
7588,0
7589,9
7590,3
7591,1
7592,5
7593,5
7594,5
7595,6
7596,8
7597,7
7598,2
7599,6
7600,4
7601,4
7602,0
7603,2
7604,0
7605,4
7606,5
7607,3
7608,3
7609,9
7610,1
7611,9
7612,6
7613,3
7614,8
7615,6
7616,5
7617,7
7618,8
7619,0
7620,5
7621,3
7622,2
7623,3
7624,8
7625,6
7626,9
7627,5
7628,5
7629,1
7630,3
7631,0
7632,8
7633,5
7634,0
7635,5
7636,6
7637,6
7638,5
7639,4
7640,4
7641,6
7642,6
7643,8
7644,8
7645,5
7646,3
7647,6
7648,1
7649,5
7650,0
7651,2
7652,9
7653,9
7654,2
7655,3
7656,3
7657,2
7658,5
7659,1
7660,3
7661,6
7662,5
7663,4
7664,3
7665,4
7666,6
7667,8
7668,2
7669,0
7670,0
7671,5
7672,5
7673,9
7674,8
7675,2
7676,3
7677,1
7678,4
7679,5
7680,7
7681,0
7682,8
7683,8
7684,0
7685,0
7686,0
7687,6
7688,8
7689,7
7690,7
7691,4
7692,9
7693,0
7694,1
7695,4
7696,0
7697,7
7698,6
7699,5
7700,1
7701,4
7702,5
7703,5
7704,0
7705,8
7706,7
7707,5
7708,1
7709,2
7710,3
7711,1
7712,3
7713,2
7714,3
7715,8
7716,9
7717,2
7718,0
7719,7
7720,5
7721,5
7722,0
7723,3
7724,1
7725,4
7726,4
7727,8
7728,3
7729,8
7730,2
7731,6
7732,6
7733,1
7734,4
7735,7
7736,2
7737,7
7738,8
7739,3
7740,0
7741,9
7742,2
7743,6
7744,4
7745,8
7746,0
7747,7
7748,3
7749,6
7750,1
7751,8
7752,2
7753,3
7754,3
7755,6
7756,6
7757,6
7758,1
7759,5
7760,9
7761,5
7762,4
7763,6
7764,1
7765,1
7766,7
7767,2
7768,3
7769,8
7770,5
7771,1
7772,3
7773,5
7774,8
7775,6
7776,1
7777,8
7778,1
7779,1
7780,8
7781,6
7782,6
7783,7
7784,4
7785,7
7786,9
7787,5
7788,1
7789,1
7790,6
7791,4
7792,5
7793,5
7794,7
7795,4
7796,1
7797,4
7798,1
7799,1
7800,7
7801,4
7802,4
7803,3
7804,9
7805,6
7806,5
7807,9
7808,0
7809,5
7810,7
7811,4
7812,5
7813,1
7814,6
7815,6
7816,3
7817,0
7818,7
7819,9
7820,3
7821,6
7822,1
7823,1
7824,0
7825,0
7826,4
7827,1
7828,0
7829,9
7830,5
7831,7
7832,7
7833,8
7834,1
7835,4
7836,8
7837,9
7838,3
7839,8
7840,4
7841,7
7842,5
7843,2
7844,7
7845,1
7846,1
7847,6
7848,8
7849,8
7850,7
7851,5
7852,3
7853,5
7854,5
7855,8
7856,2
7857,5
7858,3
7859,4
7860,0
7861,8
7862,1
7863,6
7864,8
7865,0
7866,6
7867,7
7868,8
7869,9
7870,7
7871,4
7872,6
7873,9
7874,5
7875,8
7876,3
7877,0
7878,4
7879,6
7880,8
7881,0
7882,1
7883,7
7884,4
7885,7
7886,1
7887,7
7888,0
7889,7
7890,0
7891,5
7892,2
7893,6
7894,5
7895,1
7896,3
7897,7
7898,0
7899,7
7900,0
7901,4
7902,5
7903,1
7904,8
7905,8
7906,2
7907,5
7908,5
7909,8
7910,1
7911,0
7912,8
7913,8
7914,0
7915,3
7916,7
7917,5
7918,2
7919,5
7920,7
7921,7
7922,5
7923,5
7924,2
7925,3
7926,5
7927,6
7928,2
7929,8
7930,3
7931,7
7932,5
7933,6
7934,9
7935,2
7936,2
7937,2
7938,0
7939,1
7940,8
7941,8
7942,6
7943,9
7944,4
7945,5
7946,6
7947,2
7948,3
7949,2
7950,0
7951,1
7952,7
7953,4
7954,1
7955,2
7956,3
7957,4
7958,1
7959,4
7960,5
7961,6
7962,2
7963,7
7964,0
7965,1
7966,7
7967,9
7968,2
7969,9
7970,6
7971,5
7972,7
7973,4
7974,7
7975,0
7976,8
7977,4
7978,7
7979,5
7980,5
7981,2
7982,3
7983,6
7984,8
7985,4
7986,1
7987,0
7988,1
7989,3
7990,8
7991,1
7992,2
7993,0
7994,1
7995,3
7996,1
7997,3
7998,8
7999,2
8000,0
8001,6
8002,9
8003,2
8004,1
8005,7
8006,2
8007,3
8008,8
8009,3
8010,6
8011,1
8012,1
8013,8
8014,7
8015,4
8016,5
8017,5
8018,1
8019,9
8020,5
8021,1
8022,1
8023,5
8024,5
8025,0
8026,3
8027,7
8028,7
8029,3
8030,9
8031,3
8032,7
8033,3
8034,8
8035,7
8036,5
8037,5
8038,5
8039,1
8040,4
8041,8
8042,7
8043,1
8044,7
8045,7
8046,1
8047,6
8048,7
8049,1
8050,5
8051,2
8052,9
8053,4
8054,4
8055,6
8056,8
8057,6
8058,1
8059,9
8060,2
8061,5
8062,9
8063,0
8064,1
8065,1
8066,7
8067,0
8068,7
8069,1
8070,7
8071,3
8072,2
8073,2
8074,7
8075,4
8076,6
8077,5
8078,2
8079,9
8080,6
8081,1
8082,9
8083,3
8084,0
8085,8
8086,2
8087,5
8088,9
8089,3
8090,6
8091,7
8092,2
8093,5
8094,8
8095,5
8096,5
8097,1
8098,7
8099,7
8100,5
8101,6
8102,6
8103,0
8104,1
8105,7
8106,5
8107,0
8108,3
8109,5
8110,7
8111,7
8112,1
8113,3
8114,0
8115,5
8116,7
8117,4
8118,8
8119,4
8120,9
8121,5
8122,8
8123,2
8124,3
8125,8
8126,1
8127,8
8128,4
8129,3
8130,7
8131,5
8132,8
8133,3
8134,5
8135,4
8136,9
8137,2
8138,5
8139,7
8140,8
8141,2
8142,0
8143,1
8144,4
8145,2
8146,0
8147,5
8148,5
8149,5
8150,2
8151,8
8152,3
8153,0
8154,1
8155,1
8156,3
8157,9
8158,6
8159,2
8160,1
8161,0
8162,8
8163,2
8164,0
8165,4
8166,7
8167,5
8168,1
8169,9
8170,1
8171,9
8172,6
8173,2
8174,7
8175,6
8176,3
8177,2
8178,4
8179,1
8180,4
8181,5
8182,5
8183,5
8184,4
8185,2
8186,3
8187,9
8188,6
8189,6
8190,1
8191,7
8192,5
8193,2
8194,1
8195,2
8196,2
8197,2
8198,8
8199,0
8200,0
8201,2
8202,3
8203,1
8204,3
8205,3
8206,9
8207,3
8208,9
8209,8
8210,9
8211,2
8212,6
8213,6
8214,5
8215,1
8216,9
8217,5
8218,4
8219,7
8220,9
8221,0
8222,7
8223,2
8224,9
8225,5
8226,1
8227,4
8228,0
8229,6
8230,7
8231,5
8232,7
8233,8
8234,7
8235,2
8236,4
8237,4
8238,3
8239,6
8240,5
8241,2
8242,9
8243,5
8244,6
8245,2
8246,5
8247,2
8248,9
8249,2
8250,8
8251,2
8252,4
8253,2
8254,6
8255,0
8256,1
8257,4
8258,5
8259,0
8260,1
8261,6
8262,0
8263,2
8264,5
8265,0
8266,3
8267,0
8268,5
8269,8
8270,4
8271,5
8272,0
8273,2
8274,5
8275,0
8276,2
8277,3
8278,1
8279,2
8280,4
8281,5
8282,0
8283,2
8284,0
8285,7
8286,4
8287,3
8288,3
8289,9
8290,6
8291,5
8292,9
8293,8
8294,2
8295,5
8296,2
8297,2
8298,9
8299,1
8300,9
8301,5
8302,1
8303,3
8304,8
8305,9
8306,6
8307,4
8308,1
8309,1
8310,0
8311,7
8312,8
8313,9
8314,1
8315,9
8316,5
8317,2
8318,8
8319,8
8320,3
8321,8
8322,5
8323,3
8324,7
8325,7
8326,2
8327,2
8328,2
8329,8
8330,3
8331,6
8332,6
8333,7
8334,6
8335,6
8336,8
8337,2
8338,2
8339,1
8340,5
8341,7
8342,2
8343,1
8344,2
8345,3
8346,4
8347,4
8348,5
8349,9
8350,2
8351,8
8352,4
8353,6
8354,9
8355,1
8356,8
8357,9
8358,5
8359,9
8360,5
8361,5
8362,2
8363,0
8364,5
8365,9
8366,6
8367,1
8368,3
8369,0
8370,8
8371,5
8372,4
8373,8
8374,2
8375,8
8376,1
8377,5
8378,1
8379,1
8380,0
8381,5
8382,4
8383,2
8384,5
8385,0
8386,8
8387,0
8388,2
8389,3
8390,7
8391,3
8392,2
8393,3
8394,9
8395,6
8396,3
8397,9
8398,9
8399,9
8400,0
8401,5
8402,3
8403,2
8404,7
8405,3
8406,1
8407,6
8408,3
8409,4
8410,8
8411,4
8412,0
8413,5
8414,1
8415,8
8416,5
8417,3
8418,2
8419,5
8420,2
8421,6
8422,2
8423,5
8424,1
8425,1
8426,6
8427,1
8428,4
8429,3
8430,1
8431,7
8432,7
8433,4
8434,3
8435,3
8436,7
8437,0
8438,6
8439,4
8440,8
8441,8
8442,2
8443,5
8444,4
8445,4
8446,4
8447,4
8448,5
8449,0
8450,3
8451,4
8452,3
8453,4
8454,9
8455,8
8456,4
8457,9
8458,3
8459,7
8460,8
8461,3
8462,0
8463,7
8464,2
8465,7
8466,2
8467,2
8468,8
8469,2
8470,6
8471,5
8472,2
8473,7
8474,1
8475,1
8476,0
8477,5
8478,9
8479,9
8480,0
8481,4
8482,4
8483,7
8484,0
8485,5
8486,8
8487,4
8488,1
8489,2
8490,6
8491,2
8492,5
8493,1
8494,6
8495,3
8496,3
8497,3
8498,2
8499,9
8500,7
8501,1
8502,4
8503,9
8504,6
8505,3
8506,0
8507,8
8508,1
8509,4
8510,2
8511,8
8512,8
8513,3
8514,2
8515,3
8516,4
8517,1
8518,7
8519,3
8520,2
8521,4
8522,0
8523,1
8524,6
8525,5
8526,9
8527,7
8528,0
8529,1
8530,2
8531,6
8532,8
8533,4
8534,2
8535,1
8536,4
8537,5
8538,0
8539,8
8540,6
8541,1
8542,9
8543,7
8544,2
8545,6
8546,3
8547,1
8548,0
8549,0
8550,9
8551,1
8552,8
8553,9
8554,6
8555,6
8556,8
8557,2
8558,1
8559,7
8560,9
8561,4
8562,8
8563,7
8564,3
8565,4
8566,6
8567,2
8568,6
8569,3
8570,3
8571,6
8572,3
8573,0
8574,1
8575,3
8576,3
8577,6
8578,3
8579,5
8580,2
8581,8
8582,7
8583,1
8584,2
8585,7
8586,0
8587,2
8588,0
8589,4
8590,5
8591,7
8592,6
8593,2
8594,2
8595,2
8596,4
8597,7
8598,6
8599,0
8600,7
8601,9
8602,1
8603,3
8604,9
8605,9
8606,7
8607,6
8608,2
8609,7
8610,7
8611,6
8612,0
8613,0
8614,4
8615,8
8616,4
8617,8
8618,5
8619,3
8620,5
8621,1
8622,3
8623,7
8624,1
8625,4
8626,1
8627,6
8628,5
8629,9
8630,7
8631,6
8632,6
8633,1
8634,9
8635,6
8636,0
8637,0
8638,4
8639,4
8640,8
8641,3
8642,1
8643,3
8644,5
8645,7
8646,3
8647,7
8648,9
8649,1
8650,0
8651,3
8652,3
8653,4
8654,3
8655,3
8656,2
8657,6
8658,0
8659,9
8660,5
8661,2
8662,3
8663,1
8664,8
8665,6
8666,4
8667,2
8668,3
8669,1
8670,7
8671,3
8672,1
8673,4
8674,3
8675,0
8676,2
8677,8
8678,1
8679,8
8680,8
8681,3
8682,7
8683,6
8684,7
8685,0
8686,3
8687,7
8688,6
8689,4
8690,3
8691,7
8692,7
8693,9
8694,5
8695,7
8696,1
8697,5
8698,1
8699,5
8700,4
8701,8
8702,1
8703,4
8704,8
8705,6
8706,1
8707,7
8708,5
8709,3
8710,9
8711,7
8712,1
8713,3
8714,0
8715,0
8716,1
8717,3
8718,3
8719,6
8720,6
8721,1
8722,7
8723,4
8724,0
8725,1
8726,0
8727,2
8728,5
8729,6
8730,7
8731,7
8732,8
8733,8
8734,1
8735,1
8736,9
8737,3
8738,3
8739,4
8740,3
8741,8
8742,5
8743,0
8744,6
8745,2
8746,6
8747,5
8748,3
8749,8
8750,1
8751,1
8752,8
8753,6
8754,2
8755,7
8756,1
8757,3
8758,6
8759,8
8760,2
8761,6
8762,3
8763,8
8764,2
8765,3
8766,2
8767,6
8768,5
8769,3
8770,7
8771,2
8772,3
8773,2
8774,0
8775,9
8776,8
8777,7
8778,3
8779,5
8780,3
8781,1
8782,2
8783,3
8784,2
8785,9
8786,8
8787,8
8788,4
8789,8
8790,8
8791,1
8792,3
8793,2
8794,8
8795,6
8796,7
8797,0
8798,3
8799,7
8800,0
8801,7
8802,9
8803,2
8804,6
8805,5
8806,4
8807,3
8808,3
8809,7
8810,9
8811,8
8812,2
8813,0
8814,7
8815,9
8816,2
8817,3
8818,7
8819,7
8820,1
8821,6
8822,5
8823,6
8824,0
8825,7
8826,8
8827,1
8828,2
8829,3
8830,6
8831,7
8832,7
8833,5
8834,0
8835,5
8836,0
8837,1
8838,1
8839,5
8840,2
8841,3
8842,9
8843,0
8844,3
8845,0
8846,3
8847,4
8848,1
8849,0
8850,7
8851,6
8852,5
8853,3
8854,0
8855,5
8856,6
8857,7
8858,3
8859,3
8860,5
8861,1
8862,7
8863,1
8864,8
8865,2
8866,2
8867,7
8868,9
8869,7
8870,0
8871,5
8872,1
8873,3
8874,5
8875,0
8876,9
8877,2
8878,1
8879,3
8880,1
8881,5
8882,2
8883,6
8884,3
8885,7
8886,2
8887,8
8888,9
8889,4
8890,2
8891,6
8892,3
8893,1
8894,1
8895,7
8896,7
8897,5
8898,3
8899,3
8900,8
8901,5
8902,7
8903,7
8904,3
8905,9
8906,1
8907,1
8908,1
8909,8
8910,1
8911,3
8912,2
8913,6
8914,6
8915,5
8916,3
8917,2
8918,4
8919,9
8920,0
8921,3
8922,0
8923,7
8924,3
8925,7
8926,8
8927,8
8928,9
8929,3
8930,8
8931,1
8932,1
8933,5
8934,2
8935,7
8936,5
8937,5
8938,0
8939,5
8940,9
8941,7
8942,0
8943,7
8944,7
8945,4
8946,4
8947,2
8948,3
8949,9
8950,2
8951,9
8952,7
8953,3
8954,1
8955,4
8956,4
8957,7
8958,6
8959,9
8960,0
8961,0
8962,2
8963,6
8964,5
8965,2
8966,5
8967,7
8968,1
8969,6
8970,1
8971,2
8972,2
8973,6
8974,3
8975,1
8976,2
8977,9
8978,6
8979,4
8980,3
8981,7
8982,8
8983,0
8984,1
8985,5
8986,2
8987,1
8988,4
8989,1
8990,7
8991,2
8992,6
8993,9
8994,6
8995,3
8996,0
8997,8
8998,4
8999,5
9000,7
9001,7
9002,4
9003,8
9004,9
9005,7
9006,3
9007,5
9008,6
9009,7
9010,4
9011,8
9012,3
9013,7
9014,0
9015,8
9016,8
9017,1
9018,0
9019,2
9020,6
9021,4
9022,2
9023,1
9024,9
9025,7
9026,0
9027,7
9028,3
9029,1
9030,6
9031,2
9032,6
9033,0
9034,8
9035,3
9036,6
9037,5
9038,9
9039,9
9040,0
9041,0
9042,8
9043,9
9044,4
9045,0
9046,9
9047,4
9048,6
9049,8
9050,7
9051,7
9052,0
9053,1
9054,9
9055,6
9056,2
9057,2
9058,2
9059,7
9060,0
9061,3
9062,3
9063,0
9064,8
9065,1
9066,5
9067,4
9068,8
9069,4
9070,7
9071,9
9072,8
9073,6
9074,7
9075,3
9076,3
9077,0
9078,9
9079,6
9080,7
9081,8
9082,3
9083,5
9084,3
9085,8
9086,2
9087,7
9088,8
9089,7
9090,1
9091,6
9092,8
9093,5
9094,6
9095,5
9096,5
9097,7
9098,6
9099,4
9100,2
9101,8
9102,7
9103,0
9104,7
9105,4
9106,7
9107,3
9108,3
9109,4
9110,5
9111,3
9112,3
9113,0
9114,5
9115,2
9116,6
9117,0
9118,1
9119,6
9120,7
9121,7
9122,3
9123,4
9124,5
9125,8
9126,3
9127,6
9128,4
9129,4
9130,8
9131,7
9132,2
9133,5
9134,6
9135,6
9136,7
9137,9
9138,7
9139,8
9140,4
9141,6
9142,3
9143,7
9144,2
9145,7
9146,4
9147,5
9148,2
9149,9
9150,2
9151,7
9152,0
9153,3
9154,0
9155,0
9156,3
9157,3
9158,5
9159,8
9160,7
9161,6
9162,4
9163,2
9164,4
9165,9
9166,0
9167,5
9168,3
9169,1
9170,8
9171,2
9172,7
9173,9
9174,7
9175,1
9176,4
9177,3
9178,6
9179,7
9180,3
9181,1
9182,6
9183,4
9184,1
9185,4
9186,9
9187,7
9188,1
9189,3
9190,3
9191,7
9192,7
9193,5
9194,7
9195,1
9196,6
9197,5
9198,4
9199,8
9200,2
9201,9
9202,6
9203,9
9204,3
9205,5
9206,5
9207,3
9208,1
9209,6
9210,9
9211,1
9212,7
9213,4
9214,2
9215,5
9216,4
9217,0
9218,9
9219,4
9220,2
9221,7
9222,3
9223,3
9224,2
9225,8
9226,0
9227,4
9228,3
9229,7
9230,4
9231,2
9232,6
9233,5
9234,3
9235,0
9236,5
9237,3
9238,5
9239,8
9240,3
9241,5
9242,9
9243,9
9244,3
9245,8
9246,1
9247,5
9248,8
9249,0
9250,4
9251,2
9252,3
9253,0
9254,9
9255,2
9256,4
9257,2
9258,1
9259,0
9260,7
9261,7
9262,3
9263,6
9264,5
9265,4
9266,3
9267,8
9268,2
9269,2
9270,9
9271,7
9272,7
9273,8
9274,5
9275,3
9276,4
9277,5
9278,8
9279,0
9280,7
9281,9
9282,7
9283,2
9284,0
9285,6
9286,3
9287,3
9288,9
9289,2
9290,4
9291,4
9292,1
9293,4
9294,1
9295,2
9296,7
9297,1
9298,1
9299,9
9300,5
9301,2
9302,7
9303,4
9304,7
9305,9
9306,6
9307,7
9308,7
9309,7
9310,6
9311,8
9312,9
9313,4
9314,7
9315,2
9316,2
9317,6
9318,1
9319,1
9320,1
9321,1
9322,3
9323,8
9324,2
9325,1
9326,5
9327,6
9328,1
9329,8
9330,8
9331,1
9332,3
9333,7
9334,5
9335,7
9336,7
9337,4
9338,8
9339,5
9340,9
9341,6
9342,5
9343,0
9344,2
9345,2
9346,2
9347,7
9348,8
9349,0
9350,6
9351,7
9352,7
9353,0
9354,2
9355,7
9356,3
9357,8
9358,5
9359,7
9360,4
9361,0
9362,7
9363,4
9364,2
9365,7
9366,2
9367,8
9368,0
9369,2
9370,3
9371,4
9372,4
9373,2
9374,8
9375,6
9376,8
9377,9
9378,6
9379,1
9380,6
9381,6
9382,7
9383,3
9384,1
9385,3
9386,3
9387,5
9388,7
9389,4
9390,4
9391,4
9392,0
9393,0
9394,8
9395,2
9396,1
9397,0
9398,2
9399,3
9400,2
9401,0
9402,5
9403,2
9404,3
9405,6
9406,2
9407,2
9408,9
9409,9
9410,2
9411,9
9412,4
9413,1
9414,9
9415,1
9416,5
9417,1
9418,6
9419,9
9420,2
9421,1
9422,2
9423,9
9424,6
9425,0
9426,4
9427,4
9428,1
9429,3
9430,3
9431,3
9432,6
9433,9
9434,1
9435,8
9436,6
9437,1
9438,6
9439,3
9440,7
9441,9
9442,6
9443,4
9444,2
9445,1
9446,3
9447,4
9448,4
9449,3
9450,2
9451,1
9452,6
9453,9
9454,2
9455,1
9456,8
9457,0
9458,4
9459,6
9460,1
9461,4
9462,3
9463,1
9464,3
9465,4
9466,4
9467,3
9468,1
9469,7
9470,4
9471,2
9472,4
9473,0
9474,8
9475,4
9476,1
9477,4
9478,7
9479,7
9480,7
9481,8
9482,8
9483,8
9484,2
9485,9
9486,8
9487,3
9488,1
9489,3
9490,3
9491,5
9492,1
9493,4
9494,3
9495,8
9496,8
9497,2
9498,0
9499,9
9500,6
9501,2
9502,6
9503,3
9504,2
9505,6
9506,0
9507,9
9508,1
9509,8
9510,5
9511,2
9512,9
9513,3
9514,9
9515,8
9516,1
9517,0
9518,6
9519,9
9520,7
9521,6
9522,9
9523,0
9524,8
9525,0
9526,9
9527,7
9528,8
9529,3
9530,3
9531,4
9532,4
9533,5
9534,7
9535,7
9536,3
9537,2
9538,2
9539,1
9540,1
9541,5
9542,3
9543,2
9544,1
9545,7
9546,7
9547,3
9548,4
9549,8
9550,7
9551,9
9552,2
9553,1
9554,9
9555,9
9556,9
9557,7
9558,3
9559,0
9560,8
9561,9
9562,2
9563,1
9564,3
9565,4
9566,0
9567,6
9568,2
9569,0
9570,0
9571,6
9572,3
9573,6
9574,6
9575,6
9576,3
9577,1
9578,0
9579,9
9580,3
9581,6
9582,5
9583,5
9584,0
9585,8
9586,2
9587,8
9588,3
9589,2
9590,8
9591,7
9592,8
9593,6
9594,9
9595,9
9596,4
9597,2
9598,5
9599,7
9600,8
9601,3
9602,9
9603,1
9604,0
9605,9
9606,1
9607,6
9608,7
9609,0
9610,2
9611,8
9612,8
9613,5
9614,8
9615,7
9616,9
9617,6
9618,1
9619,1
9620,4
9621,0
9622,9
9623,8
9624,3
9625,7
9626,4
9627,3
9628,5
9629,3
9630,4
9631,6
9632,8
9633,3
9634,3
9635,2
9636,3
9637,2
9638,6
9639,7
9640,7
9641,3
9642,6
9643,9
9644,1
9645,3
9646,8
9647,1
9648,1
9649,4
9650,5
9651,4
9652,5
9653,0
9654,1
9655,9
9656,5
9657,6
9658,0
9659,6
9660,0
9661,0
9662,6
9663,8
9664,9
9665,6
9666,7
9667,1
9668,2
9669,7
9670,8
9671,6
9672,0
9673,3
9674,4
9675,1
9676,7
9677,7
9678,3
9679,5
9680,3
9681,9
9682,8
9683,4
9684,0
9685,4
9686,1
9687,7
9688,5
9689,5
9690,6
9691,1
9692,6
9693,6
9694,0
9695,9
9696,6
9697,6
9698,0
9699,2
9700,1
9701,7
9702,4
9703,2
9704,8
9705,8
9706,7
9707,8
9708,5
9709,0
9710,2
9711,1
9712,5
9713,2
9714,3
9715,1
9716,3
9717,2
9718,6
9719,5
9720,5
9721,3
9722,7
9723,4
9724,1
9725,9
9726,1
9727,7
9728,2
9729,4
9730,2
9731,5
9732,0
9733,3
9734,4
9735,6
9736,4
9737,7
9738,9
9739,6
9740,7
9741,8
9742,0
9743,2
9744,3
9745,7
9746,2
9747,3
9748,6
9749,9
9750,4
9751,3
9752,4
9753,6
9754,0
9755,6
9756,2
9757,1
9758,2
9759,8
9760,1
9761,7
9762,6
9763,9
9764,1
9765,8
9766,7
9767,6
9768,2
9769,7
9770,9
9771,3
9772,3
9773,2
9774,2
9775,8
9776,0
9777,1
9778,9
9779,3
9780,6
9781,6
9782,8
9783,3
9784,3
9785,5
9786,4
9787,1
9788,5
9789,6
9790,8
9791,1
9792,0
9793,1
9794,1
9795,0
9796,2
9797,9
9798,7
9799,6
9800,4
9801,2
9802,8
9803,6
9804,6
9805,6
9806,9
9807,1
9808,4
9809,2
9810,1
9811,6
9812,1
9813,3
9814,8
9815,7
9816,4
9817,1
9818,2
9819,8
9820,3
9821,9
9822,4
9823,7
9824,5
9825,8
9826,8
9827,4
9828,2
9829,6
9830,1
9831,2
9832,8
9833,8
9834,0
9835,7
9836,0
9837,3
9838,4
9839,3
9840,2
9841,2
9842,6
9843,1
9844,5
9845,7
9846,7
9847,9
9848,7
9849,3
9850,3
9851,3
9852,5
9853,1
9854,2
9855,1
9856,8
9857,1
9858,2
9859,2
9860,0
9861,6
9862,3
9863,6
9864,9
9865,6
9866,6
9867,5
9868,1
9869,0
9870,5
9871,7
9872,6
9873,9
